time,mpu_az,adxl_ay,baro_press,baro_temp,altitudeMSL
1558272,10.1184120178223,-10.571569442749,949.944396972656,33.146858215332,619.305
1558300,10.1088342666626,-10.571569442749,949.944396972656,33.146858215332,619.305
1558328,10.1040458679199,-10.571569442749,949.925231933594,33.1480369567871,619.305
1558355,10.1088342666626,-11.052095413208,949.925231933594,33.1480369567871,619.305
1558383,10.0848913192749,-11.052095413208,949.92041015625,33.1473846435547,619.305
1558411,10.1088342666626,-10.571569442749,949.92041015625,33.1473846435547,619.305
1558438,10.1136236190796,-10.09104347229,949.944519042969,33.1540565490723,619.305
1558469,10.0944690704346,-11.532621383667,949.944519042969,33.1540565490723,619.305
1558496,10.1088342666626,-10.09104347229,949.936645507813,33.1431922912598,619.305
1558524,10.1088342666626,-10.571569442749,949.936645507813,33.1431922912598,619.305
1558552,10.0944690704346,-10.09104347229,949.942749023438,33.1443710327148,619.305
1558579,10.0944690704346,-11.052095413208,949.942749023438,33.1443710327148,619.305
1558607,10.1088342666626,-10.571569442749,949.952331542969,33.142406463623,619.305
1558634,10.1088342666626,-10.571569442749,949.952331542969,33.142406463623,619.305
1558662,10.1040458679199,-10.571569442749,949.932983398437,33.1451568603516,619.305
1558690,10.0944690704346,-10.571569442749,949.932983398437,33.1451568603516,619.305
1558717,10.0896797180176,-10.571569442749,949.95703125,33.1486930847168,619.305
1558745,10.1088342666626,-10.09104347229,949.95703125,33.1486930847168,619.305
1558772,10.1184120178223,-9.61051750183106,949.980651855469,33.150260925293,619.305
1558801,10.0992574691772,-10.571569442749,949.980651855469,33.150260925293,619.305
1558833,10.1136236190796,-11.052095413208,949.950073242188,33.138614654541,619.305
1558860,10.1088342666626,-10.571569442749,949.950073242188,33.138614654541,619.716
1558888,10.1136236190796,-11.052095413208,949.93798828125,33.142147064209,619.716
1558918,10.1088342666626,-10.571569442749,949.93798828125,33.142147064209,619.716
1558946,10.1136236190796,-11.532621383667,949.935241699219,33.1384811401367,619.716
1558973,10.1184120178223,-10.09104347229,949.935241699219,33.1384811401367,619.716
1559001,10.0896797180176,-10.09104347229,949.929443359375,33.1401176452637,619.716
1559029,10.1136236190796,-10.571569442749,949.929443359375,33.1401176452637,619.716
1559056,10.1040458679199,-11.052095413208,949.957397460937,33.142406463623,619.716
1559084,10.1088342666626,-10.571569442749,949.957397460937,33.142406463623,619.716
1559112,10.1088342666626,-10.571569442749,949.911560058594,33.1506538391113,619.716
1559140,10.1040458679199,-11.532621383667,949.911560058594,33.1506538391113,619.716
1559167,10.0944690704346,-10.571569442749,949.933532714844,33.1460723876953,619.716
1559195,10.1040458679199,-11.052095413208,949.933532714844,33.1460723876953,619.716
1559223,10.1088342666626,-10.09104347229,949.962341308594,33.1441078186035,619.716
1559250,10.1279888153076,-11.052095413208,949.962341308594,33.1441078186035,619.716
1559278,10.1232004165649,-11.052095413208,949.917663574219,33.1460723876953,619.716
1559306,10.0848913192749,-10.571569442749,949.917663574219,33.1460723876953,619.716
1559333,10.0992574691772,-11.052095413208,949.963928222656,33.1469230651855,619.716
1559364,10.1232004165649,-10.571569442749,949.963928222656,33.1469230651855,619.716
1559391,10.0896797180176,-10.571569442749,949.921813964844,33.1443710327148,619.716
1559419,10.1136236190796,-9.61051750183106,949.921813964844,33.1443710327148,619.716
1559446,10.1040458679199,-9.12999153137207,949.947509765625,33.1458778381348,619.716
1559474,10.1184120178223,-11.052095413208,949.947509765625,33.1458778381348,619.716
1559502,10.1088342666626,-10.571569442749,949.935791015625,33.1445007324219,619.716
1559530,10.0992574691772,-11.052095413208,949.935791015625,33.1445007324219,619.716
1559557,10.0944690704346,-10.571569442749,949.926513671875,33.1469230651855,619.716
1559585,10.1136236190796,-10.571569442749,949.926513671875,33.1469230651855,619.716
1559612,10.0848913192749,-11.532621383667,949.969970703125,33.1439781188965,619.716
1559640,10.1040458679199,-10.571569442749,949.969970703125,33.1439781188965,619.716
1559668,10.1088342666626,-11.052095413208,949.950134277344,33.1437835693359,619.716
1559695,10.1184120178223,-10.571569442749,949.950134277344,33.1437835693359,619.716
1559723,10.1136236190796,-10.571569442749,949.972595214844,33.1485595703125,619.716
1559750,10.1088342666626,-9.61051750183106,949.972595214844,33.1485595703125,619.716
1559778,10.0992574691772,-9.61051750183106,949.922424316406,33.1459426879883,619.716
1559809,10.1088342666626,-10.571569442749,949.922424316406,33.1459426879883,619.716
1559841,10.0992574691772,-10.571569442749,949.910461425781,33.1345520019531,619.716
1559869,10.0944690704346,-11.052095413208,949.910461425781,33.1345520019531,619.678
1559896,10.0944690704346,-10.571569442749,949.944396972656,33.1376304626465,619.678
1559924,10.1088342666626,-11.052095413208,949.944396972656,33.1376304626465,619.678
1559951,10.1040458679199,-10.571569442749,949.943420410156,33.1426048278809,619.678
1559979,10.1136236190796,-10.09104347229,949.943420410156,33.1426048278809,619.678
1560007,10.1136236190796,-10.09104347229,949.967834472656,33.1443061828613,619.678
1560034,10.1040458679199,-10.571569442749,949.967834472656,33.1443061828613,619.678
1560062,10.1040458679199,-11.052095413208,949.98876953125,33.1443710327148,619.678
1560090,10.0992574691772,-10.09104347229,949.98876953125,33.1443710327148,619.678
1560118,10.0992574691772,-10.09104347229,949.966613769531,33.1478385925293,619.678
1560145,10.1088342666626,-10.571569442749,949.966613769531,33.1478385925293,619.678
1560173,10.1040458679199,-10.09104347229,949.953674316406,33.1462020874023,619.678
1560201,10.1136236190796,-10.09104347229,949.953674316406,33.1462020874023,619.678
1560228,10.1040458679199,-10.571569442749,949.961181640625,33.1452217102051,619.678
1560259,10.0992574691772,-11.052095413208,949.961181640625,33.1452217102051,619.678
1560286,10.1136236190796,-9.61051750183106,949.969604492187,33.142406463623,619.678
1560314,10.1088342666626,-11.052095413208,949.969604492187,33.142406463623,619.678
1560341,10.0944690704346,-10.09104347229,949.953430175781,33.1465950012207,619.678
1560369,10.1040458679199,-10.09104347229,949.953430175781,33.1465950012207,619.678
1560397,10.0944690704346,-10.571569442749,949.962951660156,33.1440467834473,619.678
1560424,10.1040458679199,-9.61051750183106,949.962951660156,33.1440467834473,619.678
1560452,10.0992574691772,-10.571569442749,949.927673339844,33.1436538696289,619.678
1560480,10.1040458679199,-10.571569442749,949.927673339844,33.1436538696289,619.678
1560508,10.1088342666626,-10.09104347229,949.951477050781,33.1474494934082,619.678
1560535,10.1040458679199,-10.571569442749,949.951477050781,33.1474494934082,619.678
1560563,10.0944690704346,-10.571569442749,949.917663574219,33.1478385925293,619.678
1560590,10.1088342666626,-10.571569442749,949.917663574219,33.1478385925293,619.678
1560618,10.1232004165649,-10.571569442749,949.961547851563,33.1481666564941,619.678
1560646,10.1232004165649,-10.09104347229,949.961547851563,33.1481666564941,619.678
1560673,10.1040458679199,-10.571569442749,949.95654296875,33.1505889892578,619.678
1560703,10.1040458679199,-10.571569442749,949.95654296875,33.1505889892578,619.678
1560731,10.1040458679199,-10.571569442749,949.922668457031,33.1379547119141,619.678
1560759,10.1088342666626,-11.532621383667,949.922668457031,33.1379547119141,619.678
1560787,10.1040458679199,-10.571569442749,949.951477050781,33.145679473877,619.678
1560814,10.1136236190796,-11.052095413208,949.951477050781,33.145679473877,619.678
1560846,10.1136236190796,-10.571569442749,949.986389160156,33.1381530761719,619.711
1560874,10.1040458679199,-11.052095413208,949.986389160156,33.1381530761719,619.711
1560902,10.0944690704346,-10.571569442749,949.951477050781,33.139331817627,619.711
1560929,10.0944690704346,-10.571569442749,949.951477050781,33.139331817627,619.711
1560957,10.1136236190796,-10.571569442749,949.879211425781,33.1411628723145,619.711
1560985,10.0992574691772,-10.571569442749,949.879211425781,33.1411628723145,619.711
1561012,10.1040458679199,-9.61051750183106,949.951110839844,33.1448936462402,619.711
1561040,10.1040458679199,-10.571569442749,949.951110839844,33.1448936462402,619.711
1561067,10.0896797180176,-9.61051750183106,949.893615722656,33.1506538391113,619.711
1561095,10.0992574691772,-9.12999153137207,949.893615722656,33.1506538391113,619.711
1561123,10.0992574691772,-11.052095413208,949.90087890625,33.1466636657715,619.711
1561154,10.0992574691772,-11.052095413208,949.90087890625,33.1466636657715,619.711
1561181,10.0992574691772,-10.09104347229,950.005004882813,33.1420783996582,619.711
1561209,10.0944690704346,-10.571569442749,950.005004882813,33.1420783996582,619.711
1561236,10.1040458679199,-11.052095413208,949.904235839844,33.1448287963867,619.711
1561264,10.0992574691772,-11.052095413208,949.904235839844,33.1448287963867,619.711
1561292,10.0944690704346,-11.052095413208,949.960876464844,33.1440467834473,619.711
1561319,10.1040458679199,-10.571569442749,949.960876464844,33.1440467834473,619.711
1561347,10.1136236190796,-10.09104347229,949.930541992188,33.1450271606445,619.711
1561375,10.0992574691772,-11.052095413208,949.930541992188,33.1450271606445,619.711
1561402,10.1088342666626,-10.571569442749,949.929992675781,33.1441078186035,619.711
1561430,10.1040458679199,-10.09104347229,949.929992675781,33.1441078186035,619.711
1561458,10.0992574691772,-10.09104347229,949.974853515625,33.1458778381348,619.711
1561486,10.0992574691772,-11.052095413208,949.974853515625,33.1458778381348,619.711
1561513,10.1040458679199,-10.571569442749,949.998596191406,33.1458778381348,619.711
1561541,10.1184120178223,-10.09104347229,949.998596191406,33.1458778381348,619.711
1561568,10.1088342666626,-11.052095413208,949.970764160156,33.1469879150391,619.711
1561599,10.1088342666626,-11.052095413208,949.970764160156,33.1469879150391,619.711
1561626,10.0944690704346,-10.571569442749,949.909362792969,33.1435203552246,619.711
1561654,10.1088342666626,-11.532621383667,949.909362792969,33.1435203552246,619.711
1561681,10.0896797180176,-10.571569442749,949.962341308594,33.1462020874023,619.711
1561709,10.1088342666626,-10.09104347229,949.962341308594,33.1462020874023,619.711
1561736,10.1232004165649,-9.61051750183106,949.93798828125,33.1492805480957,619.711
1561764,10.1088342666626,-9.61051750183106,949.93798828125,33.1492805480957,619.711
1561792,10.1088342666626,-10.571569442749,949.989379882813,33.1466636657715,619.711
1561820,10.1184120178223,-10.571569442749,949.989379882813,33.1466636657715,619.711
1561852,10.1184120178223,-11.052095413208,949.962646484375,33.1381530761719,619.572
1561880,10.1088342666626,-10.571569442749,949.962646484375,33.1381530761719,619.572
1561907,10.0944690704346,-10.09104347229,949.932739257813,33.1405754089355,619.572
1561935,10.1040458679199,-10.571569442749,949.932739257813,33.1405754089355,619.572
1561962,10.1088342666626,-10.571569442749,949.870178222656,33.1430625915527,619.572
1561990,10.1136236190796,-11.532621383667,949.870178222656,33.1430625915527,619.572
1562018,10.0992574691772,-11.532621383667,949.891357421875,33.1454849243164,619.572
1562048,10.1088342666626,-11.052095413208,949.891357421875,33.1454849243164,619.572
1562076,10.0992574691772,-9.61051750183106,949.927734375,33.1409683227539,619.572
1562103,10.1088342666626,-11.532621383667,949.927734375,33.1409683227539,619.572
1562131,10.0944690704346,-10.09104347229,949.919006347656,33.1429977416992,619.572
1562159,10.1088342666626,-10.571569442749,949.919006347656,33.1429977416992,619.572
1562187,10.1088342666626,-11.052095413208,949.948852539063,33.1441764831543,619.572
1562214,10.1040458679199,-10.09104347229,949.948852539063,33.1441764831543,619.572
1562242,10.0896797180176,-10.571569442749,949.916076660156,33.1450271606445,619.572
1562270,10.0992574691772,-11.532621383667,949.916076660156,33.1450271606445,619.572
1562297,10.1040458679199,-10.571569442749,949.941955566406,33.1446342468262,619.572
1562325,10.1184120178223,-10.571569442749,949.941955566406,33.1446342468262,619.572
1562352,10.0944690704346,-11.052095413208,949.944274902344,33.1481018066406,619.572
1562380,10.1088342666626,-10.09104347229,949.944274902344,33.1481018066406,619.572
1562408,10.1040458679199,-10.09104347229,949.942321777344,33.1485595703125,619.572
1562435,10.1184120178223,-11.052095413208,949.942321777344,33.1485595703125,619.572
1562463,10.1040458679199,-10.571569442749,949.938537597656,33.1454200744629,619.572
1562494,10.1184120178223,-11.052095413208,949.938537597656,33.1454200744629,619.572
1562521,10.1136236190796,-11.532621383667,949.892822265625,33.1432609558105,619.572
1562549,10.1088342666626,-11.052095413208,949.892822265625,33.1432609558105,619.572
1562576,10.0944690704346,-11.532621383667,949.89697265625,33.1447639465332,619.572
1562604,10.0944690704346,-10.09104347229,949.89697265625,33.1447639465332,619.572
1562632,10.0992574691772,-11.052095413208,949.997192382813,33.1438484191895,619.572
1562659,10.1088342666626,-10.571569442749,949.997192382813,33.1438484191895,619.572
1562687,10.1088342666626,-10.571569442749,949.927429199219,33.1476440429687,619.572
1562714,10.1136236190796,-10.571569442749,949.927429199219,33.1476440429687,619.572
1562742,10.1040458679199,-9.61051750183106,949.921569824219,33.1431274414062,619.572
1562770,10.1088342666626,-10.09104347229,949.921569824219,33.1431274414062,619.572
1562798,10.1184120178223,-10.09104347229,949.91015625,33.1466636657715,619.572
1562830,10.0944690704346,-11.052095413208,949.91015625,33.1466636657715,619.572
1562857,10.0992574691772,-10.571569442749,949.958129882813,33.1403770446777,619.167
1562885,10.1088342666626,-10.571569442749,949.958129882813,33.1403770446777,619.167
1562913,10.1136236190796,-10.571569442749,949.981811523437,33.1433868408203,619.167
1562943,10.0992574691772,-10.09104347229,949.981811523437,33.1433868408203,619.167
1562971,10.1136236190796,-10.09104347229,949.910217285156,33.1401824951172,619.167
1562998,10.1088342666626,-10.09104347229,949.910217285156,33.1401824951172,619.167
1563026,10.0896797180176,-11.052095413208,949.898742675781,33.1426048278809,619.167
1563054,10.1040458679199,-10.571569442749,949.898742675781,33.1426048278809,619.167
1563081,10.1040458679199,-10.571569442749,949.955322265625,33.1444358825684,619.167
1563109,10.1040458679199,-10.571569442749,949.955322265625,33.1444358825684,619.167
1563137,10.0992574691772,-10.571569442749,949.904663085938,33.1454200744629,619.167
1563165,10.1040458679199,-11.052095413208,949.904663085938,33.1454200744629,619.167
1563192,10.0992574691772,-11.052095413208,949.973999023437,33.1451568603516,619.167
1563220,10.1040458679199,-11.052095413208,949.973999023437,33.1451568603516,619.167
1563247,10.1088342666626,-11.052095413208,949.987121582031,33.1452865600586,619.167
1563275,10.1232004165649,-10.571569442749,949.987121582031,33.1452865600586,619.167
1563303,10.0992574691772,-10.571569442749,949.902404785156,33.1473846435547,619.167
1563330,10.0944690704346,-10.571569442749,949.902404785156,33.1473846435547,619.167
1563358,10.0992574691772,-11.052095413208,949.923461914062,33.1484298706055,619.167
1563388,10.0992574691772,-11.532621383667,949.923461914062,33.1484298706055,619.167
1563416,10.0896797180176,-10.09104347229,949.953491210938,33.1443710327148,619.167
1563444,10.0944690704346,-10.571569442749,949.953491210938,33.1443710327148,619.167
1563472,10.1184120178223,-10.571569442749,949.937683105469,33.1442413330078,619.167
1563499,10.0992574691772,-10.571569442749,949.937683105469,33.1442413330078,619.167
1563527,10.0992574691772,-10.571569442749,949.925170898437,33.1452217102051,619.167
1563554,10.1040458679199,-10.571569442749,949.925170898437,33.1452217102051,619.167
1563582,10.1136236190796,-10.571569442749,949.957214355469,33.147777557373,619.167
1563610,10.0992574691772,-10.571569442749,949.957214355469,33.147777557373,619.167
1563637,10.1040458679199,-10.09104347229,949.942260742188,33.1491508483887,619.167
1563665,10.1232004165649,-11.052095413208,949.942260742188,33.1491508483887,619.167
1563692,10.1136236190796,-11.052095413208,949.887756347656,33.1479721069336,619.167
1563720,10.0992574691772,-10.571569442749,949.887756347656,33.1479721069336,619.167
1563748,10.1088342666626,-9.61051750183106,949.930847167969,33.151309967041,619.167
1563775,10.1088342666626,-11.052095413208,949.930847167969,33.151309967041,619.167
1563803,10.1088342666626,-11.052095413208,949.907043457031,33.1491508483887,619.167
1563838,10.1088342666626,-10.571569442749,949.907043457031,33.1491508483887,619.167
1563866,10.0992574691772,-10.09104347229,949.933837890625,33.1384162902832,618.784
1563893,10.0992574691772,-11.052095413208,949.933837890625,33.1384162902832,618.784
1563921,10.1088342666626,-11.052095413208,949.913330078125,33.139331817627,618.784
1563949,10.1184120178223,-10.571569442749,949.913330078125,33.139331817627,618.784
1563976,10.1040458679199,-10.571569442749,949.857116699219,33.1410331726074,618.784
1564004,10.0944690704346,-10.571569442749,949.857116699219,33.1410331726074,618.784
1564031,10.0992574691772,-11.052095413208,949.963500976562,33.1446990966797,618.784
1564059,10.1040458679199,-10.571569442749,949.963500976562,33.1446990966797,618.784
1564087,10.1136236190796,-9.61051750183106,949.902893066406,33.1438484191895,618.784
1564114,10.1040458679199,-10.09104347229,949.902893066406,33.1438484191895,618.784
1564142,10.0896797180176,-10.571569442749,949.950439453125,33.1459426879883,618.784
1564170,10.0992574691772,-10.571569442749,949.950439453125,33.1459426879883,618.784
1564198,10.0992574691772,-10.571569442749,949.946899414062,33.1462707519531,618.784
1564225,10.1040458679199,-10.571569442749,949.946899414062,33.1462707519531,618.784
1564253,10.1088342666626,-11.052095413208,949.966552734375,33.1481666564941,618.784
1564283,10.1040458679199,-12.013147354126,949.966552734375,33.1481666564941,618.784
1564311,10.1040458679199,-10.09104347229,949.915954589844,33.1415557861328,618.784
1564339,10.1136236190796,-11.052095413208,949.915954589844,33.1415557861328,618.784
1564366,10.0992574691772,-10.571569442749,949.942321777344,33.1451568603516,618.784
1564394,10.1040458679199,-10.09104347229,949.942321777344,33.1451568603516,618.784
1564421,10.1088342666626,-10.571569442749,949.965698242188,33.1426048278809,618.784
1564449,10.1136236190796,-10.09104347229,949.965698242188,33.1426048278809,618.784
1564477,10.1040458679199,-10.571569442749,949.880920410156,33.1440467834473,618.784
1564505,10.0992574691772,-11.532621383667,949.880920410156,33.1440467834473,618.784
1564532,10.1088342666626,-10.571569442749,949.984558105469,33.1470565795898,618.784
1564560,10.1088342666626,-10.571569442749,949.984558105469,33.1470565795898,618.784
1564588,10.0992574691772,-10.09104347229,949.937255859375,33.1467933654785,618.784
1564615,10.0992574691772,-10.571569442749,949.937255859375,33.1467933654785,618.784
1564643,10.1088342666626,-10.571569442749,949.900329589844,33.1498031616211,618.784
1564670,10.0992574691772,-10.571569442749,949.900329589844,33.1498031616211,618.784
1564698,10.1040458679199,-10.571569442749,949.878601074219,33.1507186889648,618.784
1564728,10.1040458679199,-10.09104347229,949.878601074219,33.1507186889648,618.784
1564756,10.1136236190796,-8.64946556091309,949.923095703125,33.1462707519531,618.784
1564784,10.1040458679199,-10.09104347229,949.923095703125,33.1462707519531,618.784
1564812,10.1136236190796,-10.09104347229,949.936889648438,33.144962310791,618.784
1564844,10.1088342666626,-10.09104347229,949.936889648438,33.144962310791,618.784
1564871,10.1040458679199,-10.571569442749,949.970764160156,33.1406402587891,618.901
1564899,10.1088342666626,-10.571569442749,949.970764160156,33.1406402587891,618.901
1564926,10.1088342666626,-10.571569442749,949.942993164063,33.142147064209,618.901
1564954,10.1040458679199,-11.052095413208,949.942993164063,33.142147064209,618.901
1564982,10.0992574691772,-10.09104347229,949.946228027344,33.1426048278809,618.901
1565009,10.1040458679199,-10.571569442749,949.946228027344,33.1426048278809,618.901
1565037,10.1088342666626,-11.052095413208,949.972839355469,33.1459426879883,618.901
1565065,10.1088342666626,-10.571569442749,949.972839355469,33.1459426879883,618.901
1565092,10.1232004165649,-10.09104347229,949.921875,33.142276763916,618.901
1565120,10.1040458679199,-11.532621383667,949.921875,33.142276763916,618.901
1565148,10.1136236190796,-10.09104347229,949.918701171875,33.1427345275879,618.901
1565178,10.1184120178223,-11.052095413208,949.918701171875,33.1427345275879,618.901
1565206,10.1136236190796,-10.09104347229,949.930053710938,33.1418190002441,618.901
1565234,10.1040458679199,-10.571569442749,949.930053710938,33.1418190002441,618.901
1565261,10.1088342666626,-10.571569442749,949.93798828125,33.1444358825684,618.901
1565289,10.0992574691772,-10.571569442749,949.93798828125,33.1444358825684,618.901
1565316,10.0944690704346,-10.571569442749,949.901489257812,33.1458778381348,618.901
1565344,10.1040458679199,-10.09104347229,949.901489257812,33.1458778381348,618.901
1565372,10.1040458679199,-10.571569442749,949.963500976562,33.1446990966797,618.901
1565399,10.1088342666626,-10.09104347229,949.963500976562,33.1446990966797,618.901
1565427,10.0992574691772,-10.571569442749,949.91796875,33.1482315063477,618.901
1565455,10.1088342666626,-10.571569442749,949.91796875,33.1482315063477,618.901
1565483,10.1040458679199,-10.571569442749,949.940490722656,33.1490859985352,618.901
1565510,10.1040458679199,-10.571569442749,949.940490722656,33.1490859985352,618.901
1565538,10.0992574691772,-11.052095413208,949.966857910156,33.1499328613281,618.901
1565566,10.1040458679199,-10.571569442749,949.966857910156,33.1499328613281,618.901
1565593,10.1184120178223,-10.571569442749,949.983154296875,33.1498031616211,618.901
1565623,10.1136236190796,-10.571569442749,949.983154296875,33.1498031616211,618.901
1565651,10.1088342666626,-10.571569442749,949.932495117188,33.1459426879883,618.901
1565679,10.1279888153076,-11.052095413208,949.932495117188,33.1459426879883,618.901
1565706,10.1088342666626,-11.052095413208,949.953430175781,33.1473159790039,618.901
1565734,10.0992574691772,-10.09104347229,949.953430175781,33.1473159790039,618.901
1565761,10.1088342666626,-9.61051750183106,950.017211914063,33.1516342163086,618.901
1565789,10.1232004165649,-11.052095413208,950.017211914063,33.1516342163086,618.901
1565817,10.0992574691772,-10.09104347229,949.955322265625,33.1469230651855,618.901
1565849,10.0944690704346,-10.571569442749,949.955322265625,33.1469230651855,619.215
1565877,10.0944690704346,-10.571569442749,949.954895019531,33.1416244506836,619.215
1565904,10.0944690704346,-11.052095413208,949.954895019531,33.1416244506836,619.215
1565932,10.1136236190796,-11.052095413208,949.966186523437,33.1438484191895,619.215
1565960,10.0992574691772,-10.571569442749,949.966186523437,33.1438484191895,619.215
1565987,10.1136236190796,-10.09104347229,949.934997558594,33.1417541503906,619.215
1566015,10.1184120178223,-10.571569442749,949.934997558594,33.1417541503906,619.215
1566042,10.1040458679199,-11.052095413208,949.96435546875,33.145679473877,619.215
1566073,10.1088342666626,-10.09104347229,949.96435546875,33.145679473877,619.215
1566100,10.0992574691772,-9.61051750183106,949.955261230469,33.1396598815918,619.215
1566129,10.1184120178223,-10.09104347229,949.955261230469,33.1396598815918,619.215
1566156,10.1136236190796,-10.571569442749,949.915283203125,33.1439781188965,619.215
1566184,10.1136236190796,-10.571569442749,949.915283203125,33.1439781188965,619.215
1566211,10.1136236190796,-10.09104347229,949.952514648438,33.1438484191895,619.215
1566239,10.1136236190796,-11.052095413208,949.952514648438,33.1438484191895,619.215
1566267,10.1040458679199,-10.571569442749,949.938903808594,33.1455497741699,619.215
1566294,10.1040458679199,-10.571569442749,949.938903808594,33.1455497741699,619.215
1566322,10.0992574691772,-11.532621383667,949.968383789063,33.1454849243164,619.215
1566350,10.0992574691772,-10.571569442749,949.968383789063,33.1454849243164,619.215
1566377,10.1040458679199,-10.09104347229,949.962097167969,33.1487579345703,619.215
1566405,10.1040458679199,-10.571569442749,949.962097167969,33.1487579345703,619.215
1566432,10.1088342666626,-9.61051750183106,949.938354492187,33.1487579345703,619.215
1566461,10.1040458679199,-10.09104347229,949.938354492187,33.1487579345703,619.215
1566488,10.1136236190796,-10.571569442749,949.909240722656,33.1471862792969,619.215
1566519,10.0992574691772,-9.61051750183106,949.909240722656,33.1471862792969,619.215
1566546,10.1040458679199,-10.571569442749,949.952209472656,33.145092010498,619.215
1566574,10.0992574691772,-10.09104347229,949.952209472656,33.145092010498,619.215
1566601,10.1040458679199,-10.571569442749,949.933044433594,33.1452217102051,619.215
1566629,10.1088342666626,-10.571569442749,949.933044433594,33.1452217102051,619.215
1566656,10.1040458679199,-10.571569442749,949.936706542969,33.1472511291504,619.215
1566684,10.0992574691772,-10.09104347229,949.936706542969,33.1472511291504,619.215
1566712,10.0992574691772,-10.09104347229,949.973876953125,33.1488876342773,619.215
1566739,10.0848913192749,-11.532621383667,949.973876953125,33.1488876342773,619.215
1566767,10.1136236190796,-12.013147354126,949.973815917969,33.1501960754395,619.215
1566795,10.1040458679199,-10.571569442749,949.973815917969,33.1501960754395,619.215
1566827,10.0944690704346,-11.052095413208,949.945495605469,33.1415557861328,619.215
1566855,10.0944690704346,-10.571569442749,949.945495605469,33.1415557861328,619.409
1566882,10.1136236190796,-10.571569442749,949.94873046875,33.1414260864258,619.409
1566910,10.1232004165649,-10.09104347229,949.94873046875,33.1414260864258,619.409
1566937,9.76884078979492,-20.6626129150391,949.935302734375,33.1411628723145,619.409
1566968,9.99869537353516,-68.715202331543,949.935302734375,33.1411628723145,619.409
1566995,63.0760650634766,-86.9751815795899,950.092834472656,33.1404457092285,619.409
1567023,80.2385787963867,-108.598846435547,950.092834472656,33.1404457092285,619.409
1567051,111.953788757324,-117.248313903809,949.792907714844,33.1443061828613,619.409
1567078,118.150299072266,-121.573051452637,949.792907714844,33.1443061828613,619.409
1567106,122.613319396973,-123.975677490234,949.84228515625,33.1444358825684,619.409
1567134,125.960578918457,-123.014625549316,949.84228515625,33.1444358825684,619.409
1567162,126.535217285156,-124.456199645996,949.887084960938,33.1452865600586,619.409
1567190,127.119430541992,-123.975677490234,949.887084960938,33.1452865600586,619.409
